Action,Object Type,Object Name,Event Display Name,Object Owner,Object Description,Event Category,Tags,Event Schema Status,Event Activity,Event Hidden From Dropdowns,Event Hidden From Persona Results,Event Hidden From Pathfinder,Event Hidden From Timeline,Event Source,Event 30 Day Volume,Event 30 Day Queries,Event First Seen,Event Last Seen,Property Type,Property Group Names,Event Property Name,Property Description,Property Value Type,Property Schema Status,Property Required,Property Visibility,Property Is Array,String Property Value Min Length,String Property Value Max Length,Number Is Integer,Number Property Value Min,Number Property Value Max,Array Unique Items,Array Min Items,Array Max Items,Enum Values,Const Value,Property Regex,Property First Seen,Property Last Seen
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,Phone,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,privacyPolicyAgreement,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-03-05,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,reason,Reason for a failed signup form submission. Only populates if `success`= `False`,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-04,2025-01-11
,,,,,,,,,,,,,,,,,,,Event Property,,reason.field,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-01-27,2021-08-19
,,,,,,,,,,,,,,,,,,,Event Property,,reason.message,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-01-27,2021-08-19
,,,,,,,,,,,,,,,,,,,Event Property,,RecordTypeId,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-09-18,2020-10-19
,,,,,,,,,,,,,,,,,,,Event Property,,ref,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2021-02-22
,,,,,,,,,,,,,,,,,,,Event Property,,referrer,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-08-26,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,referring_domain,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-08-26,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,Scholarship_Partner__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-10-03,2025-06-06
,,,,,,,,,,,,,,,,,,,Event Property,,State,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-08-28,2025-06-02
,,,,,,,,,,,,,,,,,,,Event Property,,subId,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-05-24,2025-06-06
,,,,,,,,,,,,,,,,,,,Event Property,,subscribeOptin,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-01-31,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,success,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-03,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,Technology_Category__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-10-06,2020-10-19
,,,,,,,,,,,,,,,,,,,Event Property,,tinasemail,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-09-02,2020-09-02
,,,,,,,,,,,,,,,,,,,Event Property,,title,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-03,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,Title,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,topic,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-06,2019-07-17
,,,,,,,,,,,,,,,,,,,Event Property,,Types_of_Services__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-09-18,2020-10-15
,,,,,,,,,,,,,,,,,,,Event Property,,undefined,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-05-20,2020-09-24
,,,,,,,,,,,,,,,,,,,Event Property,,url,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-05,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,utm_content,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-09-10,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,v5PuvkWHtdIxSGGczc5hn,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,venturePartner,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-05-06,2020-05-06
,,,,,,,,,,,,,,,,,,,Event Property,,w_linkedin_url__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-06-18,2020-10-15
,,,,,,,,,,,,,,,,,,,Event Property,,webinarSessionSelections,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-04-14,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,webinarSignupQuestions,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-08-06,2020-02-12
,,,,,,,,,,,,,,,,,,,Event Property,,Website,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-11-09,2025-06-06
,Event,submit form clicked,,,Fires when a user clicks the submit button a form. Fully instrumented 10/24/18.,forms,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,213,2018-10-25,2024-02-13,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,_mktoReferrer,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,0,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,1,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,16LYdrHsGmiCCKqYYOQ0yw,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,19TKZXswTQGeEKiKgKwaaw,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,2,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,20Uz7rfdwk2uMoccoCCSiE,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,3,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,4,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,4eaDxylXnaUskKy4MEWcgC,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,4L8bjhAU76euAwucw26ow,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,5,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,6,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,6LsSKilqZqSQ484Cm0SEEc,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,6nmN6OVe7hWOzkobphPqN7,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,7xWmbCHZnOYqIwAuGy2yga,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,A_Role__c (SFDC Lead),,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,Address,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-09-18,2024-11-26
,,,,,,,,,,,,,,,,,,,Event Property,,ahtEpS4QBGE4iQA4uIAWy,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,all scholarship criteria checked,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-10-02,2021-03-13
,,,,,,,,,,,,,,,,,,,Event Property,,Bambu_blaid__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-09-09,2025-05-06
,,,,,,,,,,,,,,,,,,,Event Property,,campaign,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,campaignContent,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,campaignID,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,campaignMedium,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,campaignSource,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,campaignTerm,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,CheckBox,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,City,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-09-23,2024-11-26
,,,,,,,,,,,,,,,,,,,Event Property,,company,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-11-07,2025-06-06
,,,,,,,,,,,,,,,,,,,Event Property,,Company,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,companylessthan2years,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-09-16,2019-11-28
,,,,,,,,,,,,,,,,,,,Event Property,,ConfirmEmail,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-07-20,2020-10-14
,,,,,,,,,,,,,,,,,,,Event Property,,Contact_Sales_Notes__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2023-08-10
,,,,,,,,,,,,,,,,,,,Event Property,,content,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-03-24,2021-02-01
,,,,,,,,,,,,,,,,,,,Event Property,,cookie,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2021-04-05
,,,,,,,,,,,,,,,,,,,Event Property,,Country,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,Country site,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-11-10,2023-07-10
,,,,,,,,,,,,,,,,,,,Event Property,,Current_Amplitude_Customers__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-09-18,2020-10-19
,,,,,,,,,,,,,,,,,,,Event Property,,Current_Companies_Engaged__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-09-18,2020-10-19
,,,,,,,,,,,,,,,,,,,Event Property,,DSCORGPKG__Job_Function__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-02-08,2025-06-06
,,,,,,,,,,,,,,,,,,,Event Property,,email,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-11-19,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,Email,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,email-only form,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-09-21,2019-09-12
,,,,,,,,,,,,,,,,,,,Event Property,,event,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,firstName,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-06-08,2025-06-06
,,,,,,,,,,,,,,,,,,,Event Property,,FirstName,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,followupLpId,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-08-28,2025-06-06
,,,,,,,,,,,,,,,,,,,Event Property,,form layout,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-13,2024-02-13
,,,,,,,,,,,,,,,,,,,Event Property,,form name,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,fullName,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,FullName,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-03-28,2019-05-03
,,,,,,,,,,,,,,,,,,,Event Property,,fundinglessthan5million,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-09-16,2019-11-28
,,,,,,,,,,,,,,,,,,,Event Property,,gclid,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-09-10,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,GCLID__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-08-26,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,generic embed,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,Geographic_Focus__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-09-18,2020-10-19
,,,,,,,,,,,,,,,,,,,Event Property,,howCanWeHelp,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-25,2023-08-22
,,,,,,,,,,,,,,,,,,,Event Property,,inquiryType,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-25,2023-08-22
,,,,,,,,,,,,,,,,,,,Event Property,,Integration_Status__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-10-06,2020-10-19
,,,,,,,,,,,,,,,,,,,Event Property,,Integration_Type__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-10-06,2020-10-15
,,,,,,,,,,,,,,,,,,,Event Property,,Integration_Validation__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-10-06,2020-10-19
,,,,,,,,,,,,,,,,,,,Event Property,,Job_Level__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-08-24,2025-06-06
,,,,,,,,,,,,,,,,,,,Event Property,,keepCalm1,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-03-27,2020-09-15
,,,,,,,,,,,,,,,,,,,Event Property,,keepCalm2,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-03-27,2020-10-12
,,,,,,,,,,,,,,,,,,,Event Property,,keepCalm3,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-04-09,2020-10-07
,,,,,,,,,,,,,,,,,,,Event Property,,keepCalm4,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-04-16,2020-10-07
,,,,,,,,,,,,,,,,,,,Event Property,,keepCalmAll,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-03-27,2020-05-14
,,,,,,,,,,,,,,,,,,,Event Property,,Key_Joint_Customers__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-09-18,2020-10-15
,,,,,,,,,,,,,,,,,,,Event Property,,lastName,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-06-08,2025-06-06
,,,,,,,,,,,,,,,,,,,Event Property,,LastName,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,LeadStatus,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-09-18,2020-10-19
,,,,,,,,,,,,,,,,,,,Event Property,,lessthan20employees,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-09-16,2019-11-28
,,,,,,,,,,,,,,,,,,,Event Property,,location,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,lpId,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-05-24,2025-06-06
,,,,,,,,,,,,,,,,,,,Event Property,,lpurl,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-05-24,2025-06-06
,,,,,,,,,,,,,,,,,,,Event Property,,marketingOperationsField3,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-08-28,2025-04-17
,,,,,,,,,,,,,,,,,,,Event Property,,marketingOperationsField4,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-10-09,2022-04-07
,,,,,,,,,,,,,,,,,,,Event Property,,marketo embed,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,marketo form id,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-01-30,2024-02-13
,,,,,,,,,,,,,,,,,,,Event Property,,mkto_Job_Function__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-08-24,2025-04-07
,,,,,,,,,,,,,,,,,,,Event Property,,Module,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-07-22,2024-02-13
,,,,,,,,,,,,,,,,,,,Event Property,,munchkinId,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-01-27,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,Name,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-10-14,2021-03-17
,,,,,,,,,,,,,,,,,,,Event Property,,Notes__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-09-18,2020-10-15
,,,,,,,,,,,,,,,,,,,Event Property,,Other_Analytics_Solutions__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-09-18,2020-10-15
,,,,,,,,,,,,,,,,,,,Event Property,,Partnership_Type__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-10-06,2020-10-19
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,phone,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-06-08,2025-06-06
,,,,,,,,,,,,,,,,,,,Event Property,,Phone,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,privacyPolicyAgreement,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-03-05,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,RecordTypeId,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-09-18,2020-10-19
,,,,,,,,,,,,,,,,,,,Event Property,,ref,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2021-02-22
,,,,,,,,,,,,,,,,,,,Event Property,,referrer,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-08-26,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,referring_domain,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-08-26,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,Scholarship_Partner__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-10-03,2025-06-06
,,,,,,,,,,,,,,,,,,,Event Property,,State,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-08-28,2025-06-02
,,,,,,,,,,,,,,,,,,,Event Property,,subId,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-05-24,2025-06-06
,,,,,,,,,,,,,,,,,,,Event Property,,subscribeOptin,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-01-31,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,success,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-03,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,Technology_Category__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-10-06,2020-10-19
,,,,,,,,,,,,,,,,,,,Event Property,,title,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-03,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,Title,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,Types_of_Services__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-09-18,2020-10-15
,,,,,,,,,,,,,,,,,,,Event Property,,undefined,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-05-20,2020-09-24
,,,,,,,,,,,,,,,,,,,Event Property,,url,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-05,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,utm_content,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-09-10,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,v5PuvkWHtdIxSGGczc5hn,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,venturePartner,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-05-06,2020-05-06
,,,,,,,,,,,,,,,,,,,Event Property,,w_linkedin_url__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-06-18,2020-10-15
,,,,,,,,,,,,,,,,,,,Event Property,,webinarSessionSelections,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-04-14,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,webinarSignupQuestions,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-08-06,2020-02-12
,,,,,,,,,,,,,,,,,,,Event Property,,website,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-06-09,2023-06-29
,,,,,,,,,,,,,,,,,,,Event Property,,Website,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-11-09,2025-06-06
,,,,,,,,,,,,,,,,,,,Event Property,,Website__c,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,,
,Event,Tab Clicked,,,Fires when a tab is clicked (Ex: Hero tab clicks),website navigation,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,web,0,0,2024-05-01,2024-08-05,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,[Amplitude] Session Replay ID,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-12-15,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,component,The source component of the event,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-05-01,2024-08-05
,,,,,,,,,,,,,,,,,,,Event Property,,location,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,pageUrl,,string,,TRUE,VISIBLE,FALSE,,,,,,,,,,,,2021-05-20,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,text,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2020-11-12,2025-06-07
,Event,table of contents: clicked,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2019-12-11,2021-05-18,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,fullpath,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-12-11,2021-05-18
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,Tech for Black Founders,,naoto.yamaura@amplitude.com,,landing pages,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2020-06-18,2021-02-24,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
IGNORE,Event,test,,naoto.yamaura@amplitude.com,,,,DELETED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
IGNORE,Event,Test,,naoto.yamaura@amplitude.com,,,,DELETED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
IGNORE,Event,TEST,,,,,,DELETED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,Event,test ampli new corpsite,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,number property,,number,,TRUE,VISIBLE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,string property,,string,,TRUE,VISIBLE,FALSE,,,,,,,,,,,,,
,Event,test_event,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,6,0,2025-05-14,2025-05-14,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,source,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-03,2025-05-14
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,test_id,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-14,2025-05-14
,Event,test_event2,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,Event,Thank you Amplify 2020,,naoto.yamaura@amplitude.com,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2020-08-24,2021-01-30,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,full path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2019-02-14,2024-10-05
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
IGNORE,Event,tradedesk: csv ingestion success,,,,,,UNEXPECTED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,7,0,2025-05-14,2025-06-02,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,filename,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2025-05-14,2025-06-02
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,url,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-05,2025-06-07
